,МАРКА,t вып-обр,t под током,t продувка,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,температура последняя,Ar (интенс.),N2 (интенс.),эл. энергия (интенс.),произв жидкая сталь,расход газ Ar,расход газ  N2,сыпуч известь РП,сыпуч кокс пыль УСТК,сыпуч  кокс. мелочь КМ1,сыпуч  шпат плав.,ферспл CaC2,ферспл  FeV-80,ферспл  Mn5Si65Al0.5,ферспл  ферванит,эл. энергия,химсталь первый Al_1,химсталь первый C_1,химсталь первый Cr_1,химсталь первый Mn_1,химсталь первый Mo_1,химсталь первый N_1,химсталь первый Ni_1,химсталь первый P_1,химсталь первый S_1,химсталь первый Si_1,химсталь первый Ti_1,химсталь первый V_1,химсталь последний Al,химсталь последний C,химсталь последний Ca,химсталь последний Cr,химсталь последний Cu,химсталь последний Mn,химсталь последний Mo,химсталь последний N,химсталь последний Ni,химсталь последний P,химсталь последний S,химсталь последний Si,химсталь последний Ti,химсталь последний V,химшлак первый Al2O3_1,химшлак первый CaO_1,химшлак первый FeO_1,химшлак первый MgO_1,химшлак первый MnO_1,химшлак первый R_1,химшлак первый SiO2_1,химшлак последний Al2O3,химшлак последний CaO,химшлак последний FeO,химшлак последний MgO,химшлак последний MnO,химшлак последний R,химшлак последний SiO2
3052,Э76ХФ,7.0,19.15,43.8666667,2.7150868999999997,0.369454,0.133668,0.17966600000000002,0.11991199999999999,0.0397544,1577.0,1573.0,8.612917900000001,12.753919450000001,13353.5248042,116.3,12.594000000000001,9.586500000000001,0.126,0.05,0.382,0.048,0.02,0.049805,0.10800000000000001,0.025174000000000002,4262.0,0.002,0.507,0.31,0.632,0.006999999999999999,0.01,0.064,0.006999999999999999,0.019,0.46399999999999997,0.002,0.003,0.003,0.7509999999999999,0.0004,0.41600000000000004,0.08900000000000001,0.7809999999999999,0.006,0.013000000000000001,0.063,0.008,0.017,0.578,0.004,0.037000000000000005,4.6,60.2,0.6,9.2,0.08,2.6,23.0,4.2,62.9,0.4,3.4,0.08,2.4,26.6
3053,Э76ХФ,7.0,16.6333333,40.6833333,2.4849375,0.390104,0.142128,0.17915150000000002,0.12823800000000002,0.0388883,1584.0,1583.0,10.275706699999999,12.753919450000001,13238.476953899999,112.2,13.935,9.586500000000001,0.078,0.05,0.406,0.06,0.02,0.04872,0.121,0.025174000000000002,3670.0,0.001,0.48100000000000004,0.297,0.626,0.01,0.011000000000000001,0.073,0.006,0.021,0.452,0.002,0.002,0.003,0.757,0.0001,0.41700000000000004,0.095,0.787,0.009000000000000001,0.011000000000000001,0.07400000000000001,0.006999999999999999,0.017,0.573,0.003,0.037000000000000005,4.0,52.9,0.3,9.6,0.1,2.2,23.7,4.1,58.0,0.3,12.2,0.09,2.2,26.1
3054,Э76ХФ,10.0,17.05,40.6833333,2.6535592999999995,0.41398599999999997,0.165252,0.213898,0.15801600000000002,0.0403602,1584.0,1578.0,8.7035641,12.753919450000001,13133.137829899999,115.9,11.802999999999999,9.586500000000001,0.133,0.05,0.43,0.047,0.02,0.050564,0.152,0.025174000000000002,3732.0,0.001,0.47600000000000003,0.27899999999999997,0.602,0.006,0.012,0.061,0.006,0.02,0.43200000000000005,0.002,0.002,0.003,0.765,0.0001,0.41600000000000004,0.094,0.784,0.005,0.012,0.062,0.006999999999999999,0.016,0.565,0.003,0.035,4.3,55.5,0.4,10.8,0.11,2.2,25.1,4.4,56.1,1.0,6.8,0.14,2.0,27.4
3055,Э76ХФ,6.0,18.1833333,44.533333299999995,3.0423197,0.384774,0.133668,0.1520025,0.14029,0.0392922,1580.0,1576.0,13.9627994,12.753919450000001,13575.068744299999,114.0,20.726999999999997,9.586500000000001,0.16,0.05,0.402,0.067,0.02,0.049226,0.151,0.025174000000000002,4114.0,0.002,0.506,0.308,0.6509999999999999,0.018000000000000002,0.011000000000000001,0.083,0.008,0.021,0.452,0.002,0.003,0.003,0.772,0.0001,0.419,0.096,0.7809999999999999,0.017,0.013000000000000001,0.083,0.009000000000000001,0.015,0.561,0.003,0.035,3.9,48.2,0.3,9.5,0.13,2.3,21.2,4.6,61.6,0.7,4.1,0.13,2.4,25.4
3056,Э76ХФ,8.0,22.2,41.216666700000005,2.0,0.252242,0.10208400000000001,0.0497895,0.102974,0.036808999999999995,1535.0,1587.0,9.1142742,12.753919450000001,13575.6756757,112.5,12.522,9.586500000000001,0.08,0.05,0.248,0.077,0.02,0.046114999999999996,0.13699999999999998,0.025174000000000002,5023.0,0.002,0.583,0.331,0.743,0.006999999999999999,0.009000000000000001,0.065,0.013999999999999999,0.022000000000000002,0.484,0.002,0.005,0.003,0.767,0.0003,0.423,0.08199999999999999,0.795,0.005,0.013999999999999999,0.061,0.015,0.016,0.565,0.003,0.036000000000000004,4.4,58.5,0.4,15.3,0.08,2.6,22.8,4.3,60.0,0.8,10.0,0.07,2.6,22.8
3057,Э90ХАФ,13.0,23.9,44.2,2.0,0.400062,0.071064,0.0770525,0.09877000000000001,0.0931822,1585.0,1622.0,8.175127799999999,8.2528109,13757.3221757,113.3,7.997999999999999,4.037,0.079,0.05,0.435,0.076,0.02,0.102033,0.11900000000000001,0.026619999999999998,5480.0,0.002,0.5329999999999999,0.23,0.72,0.011000000000000001,0.012,0.075,0.012,0.019,0.45,0.002,0.003,0.003,0.838,0.0002,0.292,0.099,0.785,0.009000000000000001,0.016,0.075,0.013000000000000001,0.013000000000000001,0.545,0.003,0.084,4.1,59.9,0.6,10.2,0.08,2.6,22.8,4.5,61.0,1.0,5.7,0.07,2.6,23.2
3058,Э90ХАФ,17.0,22.5,47.533333299999995,3.1182609,0.37131,0.0423,0.0940125,0.08521000000000001,0.09215110000000001,1565.0,1579.0,11.6793893,11.6803125,12842.6666667,113.4,10.2,8.306000000000001,0.11599999999999999,0.05,0.40399999999999997,0.10300000000000001,0.02,0.101201,0.091,0.025788,4816.0,0.002,0.563,0.254,0.7040000000000001,0.006,0.012,0.073,0.011000000000000001,0.02,0.465,0.002,0.003,0.004,0.8490000000000001,0.0005,0.29,0.096,0.7879999999999999,0.005,0.016,0.07200000000000001,0.012,0.017,0.541,0.003,0.083,3.0,46.0,0.5,5.3,0.1,2.8,16.3,4.0,59.1,1.0,4.5,0.31,2.2,26.3
3059,Э90ХАФ,23.0,22.0166667,44.05,2.0,0.40076999999999996,0.0846,0.1400435,0.104422,0.0936526,1544.0,1588.0,11.5769042,10.5591504,14658.894776700003,115.5,7.853,8.286,0.159,0.05,0.431,0.092,0.02,0.103082,0.10099999999999999,0.025788,5379.0,0.001,0.555,0.21899999999999997,0.662,0.006999999999999999,0.012,0.08199999999999999,0.009000000000000001,0.021,0.449,0.002,0.003,0.003,0.835,0.0002,0.289,0.10400000000000001,0.7859999999999999,0.005,0.015,0.081,0.01,0.015,0.536,0.003,0.083,3.4,49.8,0.4,10.2,0.11,2.3,21.4,4.3,58.2,0.5,11.7,0.1,2.2,26.3
3060,Э90ХАФ,23.0,24.283333300000002,46.2333333,3.0,0.392032,0.099264,0.18048599999999998,0.088872,0.0921678,1544.0,1583.0,15.381433600000001,15.681156699999999,14281.4001373,114.8,14.544,9.339,0.08,0.05,0.41600000000000004,0.077,0.02,0.10116499999999999,0.06,0.025608,5780.0,0.002,0.555,0.205,0.635,0.006,0.011000000000000001,0.063,0.006999999999999999,0.018000000000000002,0.46,0.002,0.002,0.003,0.847,0.0002,0.28800000000000003,0.094,0.7879999999999999,0.004,0.013999999999999999,0.064,0.006999999999999999,0.013999999999999999,0.545,0.003,0.08199999999999999,3.5,53.5,0.5,8.6,0.1,2.6,20.9,4.1,62.8,0.5,3.1,0.07,2.4,25.7
3061,Э90ХАФ,27.0,20.35,49.0166667,2.0,0.42972,0.08177999999999999,0.146699,0.125148,0.0932988,1569.0,1581.0,13.356674,13.5675,14152.3341523,115.5,15.26,6.632999999999999,0.08,0.05,0.467,0.094,0.02,0.102358,0.13,0.025716000000000003,4800.0,0.001,0.531,0.221,0.6559999999999999,0.011000000000000001,0.01,0.069,0.009000000000000001,0.021,0.436,0.002,0.002,0.003,0.8640000000000001,0.0003,0.289,0.115,0.785,0.009000000000000001,0.013000000000000001,0.07,0.01,0.015,0.54,0.003,0.083,3.7,50.2,0.5,9.7,0.14,2.4,21.2,3.8,56.8,0.6,9.0,0.17,2.1,27.3
3062,Э90ХАФ,36.0,21.3166667,42.3666667,3.4151786,0.407484,0.099828,0.17997149999999998,0.097198,0.09372589999999999,1546.0,1583.0,7.497992,6.3278351,13749.8045348,115.5000001,9.335,1.023,0.08,0.05,0.435,0.077,0.02,0.102214,0.073,0.026945999999999998,4885.0,0.002,0.55,0.20800000000000002,0.637,0.008,0.01,0.076,0.006999999999999999,0.019,0.446,0.002,0.002,0.003,0.852,0.0002,0.29,0.096,0.792,0.006999999999999999,0.013999999999999999,0.076,0.009000000000000001,0.016,0.544,0.003,0.083,3.3,58.4,0.3,12.2,0.14,2.2,26.2,4.2,56.5,0.5,10.8,0.11,2.3,25.0
3063,Э90ХАФ,37.0,23.4833333,48.8666667,3.5393913999999995,0.33461040000000003,0.066552,0.07721549999999999,0.066246,0.09179910000000001,1542.0,1586.0,11.5753846,13.232749100000001,13809.7941803,113.4,5.852,14.681,0.125,0.05,0.31,0.086,0.02,0.100007,0.069,0.026583999999999997,5405.0,0.002,0.595,0.23,0.713,0.006,0.009000000000000001,0.067,0.011000000000000001,0.02,0.474,0.002,0.003,0.003,0.87,0.0002,0.28600000000000003,0.102,0.7829999999999999,0.005,0.017,0.066,0.012,0.017,0.5329999999999999,0.003,0.081,3.6,58.1,0.4,8.3,0.06,2.7,21.6,3.5,63.2,0.6,3.3,0.07,2.4,26.6
3064,Э90ХАФ,16.0,23.5166667,47.3333333,2.8468677000000002,0.383486,0.052452,0.1771235,0.11986199999999998,0.0938071,1553.0,1590.0,14.1726109,15.177439000000001,13147.271438700001,115.1,14.46,8.297,0.128,0.05,0.414,0.034,0.02,0.102973,0.109,0.025751999999999997,5153.0,0.002,0.5670000000000001,0.247,0.643,0.006999999999999999,0.012,0.069,0.009000000000000001,0.02,0.45,0.002,0.003,0.004,0.8540000000000001,0.0007,0.289,0.09699999999999999,0.7929999999999999,0.005,0.016,0.068,0.009000000000000001,0.013000000000000001,0.5539999999999999,0.003,0.085,4.1,61.2,0.4,8.7,0.07,2.7,22.3,4.1,56.9,0.4,11.1,0.1,2.3,25.2
3065,Э90ХАФ,20.0,23.9,49.533333299999995,3.7670885999999997,0.3430238,0.040044,0.107553,0.098716,0.09312580000000001,1539.0,1583.0,11.16671715,12.994082800000001,13666.945606700001,114.8,15.092500000000001,21.35,0.128,0.05,0.322,0.067,0.02,0.101345,0.106,0.027163,5444.0,0.002,0.588,0.25,0.7070000000000001,0.008,0.009000000000000001,0.07200000000000001,0.01,0.02,0.46399999999999997,0.002,0.003,0.003,0.86,0.0002,0.285,0.10800000000000001,0.797,0.006999999999999999,0.017,0.07200000000000001,0.011000000000000001,0.018000000000000002,0.545,0.003,0.084,4.1,64.0,0.5,7.9,0.07,3.1,20.6,4.4,60.1,0.6,7.3,0.08,2.6,22.8
3066,Э90ХАФ,20.0,23.2333333,47.533333299999995,3.5134297999999995,0.3460862,0.066552,0.11662750000000001,0.11099,0.0930703,1547.0,1584.0,16.6201058,17.6203866,13046.7718795,115.5,7.853,19.495,0.127,0.05,0.322,0.051,0.02,0.102033,0.121,0.025788,5052.0,0.002,0.59,0.23199999999999998,0.6920000000000001,0.006,0.009000000000000001,0.066,0.01,0.021,0.45399999999999996,0.002,0.003,0.003,0.855,0.0005,0.28600000000000003,0.102,0.7909999999999999,0.005,0.017,0.065,0.01,0.015,0.54,0.003,0.083,3.7,59.2,0.4,9.2,0.09,2.7,21.8,4.7,59.3,0.5,8.5,0.12,2.6,23.0
3067,Э90ХАФ,24.0,23.0166667,47.3833333,3.5757008999999997,0.400554,0.080088,0.15424100000000002,0.11941199999999999,0.0919905,1580.0,1602.0,11.532528999999998,11.7601744,13391.1658219,112.5,13.807,4.495,0.15,0.05,0.431,0.096,0.02,0.100007,0.11800000000000001,0.027018,5137.0,0.002,0.55,0.22399999999999998,0.6609999999999999,0.013000000000000001,0.008,0.069,0.008,0.018000000000000002,0.446,0.002,0.002,0.004,0.8740000000000001,0.0008,0.289,0.1,0.794,0.011000000000000001,0.013999999999999999,0.068,0.009000000000000001,0.011000000000000001,0.54,0.003,0.084,3.1,56.6,0.8,12.1,0.09,2.3,24.8,3.2,57.6,0.6,13.5,0.08,2.3,25.5
3068,Э90ХАФ,34.0,22.7,44.3666667,3.8154375,0.369052,0.090804,0.184054,0.10538,0.0916711,1533.0,1584.0,11.3251693,18.9279819,14296.9162996,113.5,11.149000000000001,9.301,0.13699999999999998,0.05,0.389,0.048,0.02,0.100405,0.084,0.025571,5409.0,0.002,0.589,0.212,0.635,0.009000000000000001,0.006,0.073,0.006999999999999999,0.021,0.45399999999999996,0.002,0.002,0.004,0.835,0.0004,0.28600000000000003,0.10099999999999999,0.7929999999999999,0.006999999999999999,0.013999999999999999,0.07200000000000001,0.006999999999999999,0.013999999999999999,0.537,0.003,0.081,4.3,60.8,0.4,10.3,0.09,2.6,23.4,3.4,58.8,0.6,12.3,0.08,2.3,25.8
3069,Э90ХАФ,45.0,21.6833333,41.3666667,3.8928726000000005,0.4080784,0.09136799999999999,0.186909,0.13350399999999998,0.0956586,1545.0,1581.0,11.9643498,13.9573585,14192.467332799997,116.3,5.928999999999999,12.329,0.139,0.05,0.392,0.049,0.02,0.104528,0.126,0.027127,5129.0,0.002,0.5379999999999999,0.209,0.625,0.006,0.01,0.07400000000000001,0.006999999999999999,0.018000000000000002,0.423,0.002,0.003,0.003,0.8420000000000001,0.0003,0.285,0.10400000000000001,0.7929999999999999,0.005,0.015,0.073,0.009000000000000001,0.015,0.544,0.003,0.085,4.2,55.6,0.4,10.4,0.09,2.2,24.9,5.1,57.9,0.6,7.3,0.09,2.5,23.1
3070,Э90ХАФ,44.0,23.533333300000002,47.85,3.900463,0.398828,0.084036,0.1321085,0.11126,0.09200139999999998,1542.0,1582.0,20.7931034,13.472164900000001,14282.7195467,113.1,0.335,21.054000000000002,0.085,0.05,0.429,0.048,0.02,0.101092,0.115,0.025391,5602.0,0.002,0.552,0.213,0.672,0.006,0.011000000000000001,0.07,0.009000000000000001,0.02,0.44,0.002,0.003,0.003,0.8540000000000001,0.0002,0.284,0.10099999999999999,0.7879999999999999,0.005,0.016,0.07,0.01,0.017,0.53,0.003,0.085,3.5,59.3,0.5,11.0,0.1,2.3,26.3,3.6,57.1,0.6,10.3,0.13,2.2,26.4
3071,Э90ХАФ,53.0,19.25,44.5666667,3.786022,0.389046,0.086292,0.1455405,0.12016700000000001,0.09301910000000001,1564.0,1581.0,11.16671715,12.547875099999999,14269.0909091,115.2,15.092500000000001,18.535999999999998,0.084,0.05,0.41600000000000004,0.05,0.02,0.102177,0.12300000000000001,0.025897000000000003,4578.0,0.002,0.575,0.215,0.6679999999999999,0.008,0.011000000000000001,0.069,0.008,0.018000000000000002,0.44799999999999995,0.002,0.003,0.003,0.861,0.0002,0.28600000000000003,0.11199999999999999,0.7959999999999999,0.006,0.016,0.07,0.009000000000000001,0.016,0.5529999999999999,0.003,0.083,4.1,56.9,0.7,7.7,0.08,2.5,22.4,4.3,52.3,0.6,5.9,0.08,2.5,21.3
3072,Э90ХАФ,14.0,17.0666667,48.1833333,3.8198198,0.406148,0.08685599999999999,0.171493,0.11884000000000002,0.0921519,1598.0,1590.0,10.9755274,9.4725451,13675.78125,113.4,13.005999999999998,3.9389999999999996,0.086,0.05,0.436,0.048,0.02,0.100911,0.11,0.026223000000000003,3890.0,0.002,0.546,0.214,0.642,0.01,0.01,0.078,0.006999999999999999,0.026000000000000002,0.451,0.001,0.002,0.003,0.86,0.0003,0.28600000000000003,0.113,0.792,0.008,0.015,0.077,0.006999999999999999,0.02,0.5479999999999999,0.003,0.084,3.6,53.5,0.5,11.7,0.06,2.6,20.7,3.4,57.2,0.6,10.5,0.11,2.2,25.7
3073,Э90ХАФ,21.0,18.8666667,41.4,3.8605633999999998,0.364712,0.087984,0.187497,0.086766,0.0923056,1554.0,1600.0,11.16671715,20.7289855,14444.5229682,113.9,15.092500000000001,28.605999999999998,0.126,0.05,0.384,0.051,0.02,0.101563,0.054000000000000006,0.025391,4542.0,0.002,0.578,0.21600000000000003,0.633,0.01,0.01,0.081,0.006,0.021,0.47600000000000003,0.002,0.002,0.003,0.879,0.0002,0.289,0.10300000000000001,0.79,0.008,0.016,0.081,0.006,0.016,0.5429999999999999,0.003,0.084,3.9,59.2,0.7,8.8,0.1,2.6,23.2,4.5,58.8,0.7,8.1,0.11,2.3,25.9
3075,Э90ХАФ,35.0,20.033333300000002,42.8666667,3.6833481,0.38040999999999997,0.11844,0.1599215,0.107188,0.09231110000000001,1562.0,1585.0,11.16671715,11.6449552,13774.043261200002,112.5000001,15.092500000000001,16.607,0.053,0.05,0.39899999999999997,0.05,0.02,0.100911,0.09699999999999999,0.026583999999999997,4599.0,0.001,0.568,0.18899999999999997,0.653,0.006,0.008,0.062,0.006999999999999999,0.019,0.45299999999999996,0.001,0.002,0.003,0.8290000000000001,0.0002,0.28800000000000003,0.099,0.7879999999999999,0.004,0.017,0.063,0.008,0.017,0.537,0.003,0.084,3.3,59.3,0.2,9.3,0.07,2.3,26.1,3.9,57.1,0.5,10.5,0.12,2.2,25.3
3076,Э90ХАФ,36.0,31.7166667,61.35,4.755836599999999,0.392866,0.089112,0.12475150000000002,0.084483,0.090137,1491.0,1585.0,7.7571647,8.3512423,14712.138728299999,112.6,8.451,7.936,0.054000000000000006,0.05,0.42100000000000004,0.038,0.02,0.098488,0.077,0.026042000000000003,7777.0,0.002,0.581,0.214,0.687,0.009000000000000001,0.01,0.07400000000000001,0.006999999999999999,0.016,0.47200000000000003,0.002,0.003,0.003,0.85,0.0002,0.28800000000000003,0.087,0.79,0.008,0.013999999999999999,0.07400000000000001,0.008,0.016,0.541,0.003,0.083,3.4,61.8,0.7,5.0,0.1,2.4,25.5,4.0,58.5,0.5,11.0,0.12,2.2,26.4
3077,Э76ХФ,52.0,29.55,49.716666700000005,4.521095,0.311734,0.130848,0.119939,0.102049,0.0370007,1536.0,1635.0,6.7961713,12.753919450000001,14397.9695431,109.8,11.242,9.586500000000001,0.128,0.127,0.247,0.037000000000000005,0.02,0.046332,0.106,0.025174000000000002,7091.0,0.002,0.536,0.303,0.679,0.011000000000000001,0.008,0.065,0.008,0.02,0.48100000000000004,0.002,0.003,0.003,0.7809999999999999,0.0003,0.41600000000000004,0.094,0.7859999999999999,0.01,0.01,0.065,0.009000000000000001,0.016,0.5579999999999999,0.003,0.035,4.2,59.2,0.7,6.5,0.09,2.5,23.8,4.1,58.2,0.5,11.2,0.11,2.2,26.1
3078,Э76ХФ,26.0,26.05,47.8666667,3.2730455000000003,0.328522,0.13028399999999998,0.1294885,0.10532799999999999,0.0389365,1539.0,1599.0,12.3649721,12.753919450000001,13022.648752399999,113.3,19.729,9.586500000000001,0.042,0.05,0.33399999999999996,0.063,0.02,0.048756,0.107,0.025174000000000002,5654.0,0.002,0.539,0.308,0.6779999999999999,0.009000000000000001,0.009000000000000001,0.069,0.006999999999999999,0.017,0.478,0.003,0.003,0.003,0.773,0.0002,0.414,0.081,0.782,0.008,0.011000000000000001,0.069,0.008,0.015,0.565,0.003,0.037000000000000005,5.2,61.1,0.3,7.7,0.06,2.7,22.4,3.7,57.3,0.6,9.3,0.15,2.2,26.7
3080,Э76ХФ,34.0,25.2,51.716666700000005,3.0097009,0.248824,0.142128,0.109602,0.131774,0.038792,1523.0,1592.0,13.6563326,12.753919450000001,13428.571428600002,115.8,23.541999999999998,9.586500000000001,0.052000000000000005,0.129,0.166,0.071,0.02,0.048575,0.156,0.025174000000000002,5640.0,0.002,0.5870000000000001,0.303,0.69,0.009000000000000001,0.009000000000000001,0.076,0.009000000000000001,0.017,0.46399999999999997,0.002,0.004,0.003,0.763,0.0003,0.418,0.095,0.778,0.008,0.009000000000000001,0.075,0.009000000000000001,0.011000000000000001,0.555,0.003,0.036000000000000004,4.5,52.6,0.2,9.5,0.09,2.4,22.0,4.9,57.2,1.0,8.8,0.12,2.5,22.9
3081,Э76ХФ,45.0,23.533333300000002,43.4,3.5458398,0.322972,0.135924,0.10752300000000001,0.119477,0.0386187,1534.0,1587.0,7.679814599999999,12.753919450000001,13721.813031200001,112.8,11.044,9.586500000000001,0.053,0.05,0.327,0.047,0.02,0.048358,0.138,0.025174000000000002,5382.0,0.002,0.542,0.304,0.69,0.006999999999999999,0.009000000000000001,0.07200000000000001,0.009000000000000001,0.018000000000000002,0.467,0.002,0.003,0.003,0.77,0.0001,0.41600000000000004,0.10099999999999999,0.779,0.006,0.01,0.07200000000000001,0.009000000000000001,0.016,0.5660000000000001,0.003,0.036000000000000004,4.7,59.9,0.4,9.7,0.08,2.6,23.1,4.1,57.2,0.5,10.6,0.12,2.2,26.0
3082,Э76ХФ,45.0,22.0166667,43.033333299999995,3.5626892999999997,0.330038,0.12351600000000001,0.1064125,0.130245,0.039224800000000004,1532.0,1582.0,9.1210731,12.753919450000001,13868.5844058,116.3,13.033,9.586500000000001,0.126,0.05,0.33799999999999997,0.045,0.02,0.049117,0.155,0.025174000000000002,5089.0,0.002,0.55,0.319,0.693,0.008,0.008,0.067,0.01,0.017,0.455,0.002,0.003,0.004,0.764,0.0005,0.413,0.099,0.7879999999999999,0.009000000000000001,0.013999999999999999,0.07200000000000001,0.011000000000000001,0.015,0.5660000000000001,0.003,0.038,4.5,59.4,0.4,10.0,0.09,2.7,22.2,4.0,58.2,0.5,10.6,0.11,2.2,26.2
3083,Э76ХФ,46.0,18.533333300000002,43.033333299999995,3.0,0.31656799999999996,0.12351600000000001,0.064237,0.10496099999999998,0.038994,1552.0,1581.0,7.678556200000001,12.753919450000001,13192.446043200001,113.2,10.991,9.586500000000001,0.126,0.05,0.32299999999999995,0.07200000000000001,0.02,0.048827999999999996,0.134,0.025174000000000002,4075.0,0.002,0.545,0.316,0.7290000000000001,0.008,0.009000000000000001,0.064,0.008,0.015,0.47700000000000004,0.002,0.003,0.003,0.754,0.0001,0.41600000000000004,0.084,0.782,0.006999999999999999,0.011000000000000001,0.065,0.009000000000000001,0.012,0.562,0.003,0.036000000000000004,4.7,58.6,1.0,8.1,0.11,2.4,24.2,4.6,57.5,1.0,7.1,0.09,2.3,25.2
3084,Э76ХФ,45.0,19.8666667,53.9,2.668952,0.391278,0.16581600000000002,0.18409,0.15748099999999998,0.038603,1556.0,1586.0,13.2550015,12.753919450000001,13469.798657700003,113.6,23.778000000000002,9.586500000000001,0.126,0.05,0.40299999999999997,0.079,0.02,0.048358,0.16399999999999998,0.025174000000000002,4460.0,0.001,0.483,0.28,0.635,0.005,0.01,0.063,0.006,0.019,0.431,0.002,0.003,0.002,0.773,0.0002,0.41700000000000004,0.091,0.794,0.005,0.01,0.063,0.006999999999999999,0.016,0.58,0.004,0.037000000000000005,4.5,56.1,0.3,11.3,0.12,2.3,24.9,4.3,57.8,0.6,7.7,0.09,2.2,27.3
3085,Э76ХФ,52.0,20.5166667,46.8833333,2.6011304,0.33311599999999997,0.094752,0.1310835,0.127914,0.0379986,1550.0,1591.0,8.5149662,12.753919450000001,13379.3663688,111.5,13.307,9.586500000000001,0.126,0.05,0.34600000000000003,0.07400000000000001,0.02,0.047671,0.141,0.025174000000000002,4575.0,0.002,0.537,0.342,0.6779999999999999,0.009000000000000001,0.008,0.071,0.008,0.018000000000000002,0.46,0.002,0.003,0.003,0.754,0.0002,0.42,0.10099999999999999,0.7909999999999999,0.008,0.01,0.07,0.008,0.012,0.562,0.003,0.036000000000000004,4.6,53.2,0.3,14.7,0.14,2.2,24.3,4.1,57.1,0.4,10.9,0.11,2.2,25.5
3086,Э76ХФ,49.0,21.0166667,47.5666667,2.5254111,0.325462,0.155664,0.198357,0.136654,0.03955530000000001,1546.0,1580.0,8.6192369,12.753919450000001,12652.815226,113.8,13.616,9.586500000000001,0.126,0.05,0.32299999999999995,0.048,0.02,0.049624,0.126,0.025174000000000002,4432.0,0.002,0.525,0.289,0.619,0.006,0.009000000000000001,0.062,0.006,0.02,0.45399999999999996,0.002,0.003,0.003,0.764,0.0002,0.419,0.096,0.789,0.005,0.01,0.062,0.006999999999999999,0.019,0.557,0.003,0.037000000000000005,4.4,52.5,0.3,10.5,0.11,2.4,22.3,3.9,57.5,0.7,8.8,0.17,2.2,27.0
3087,Э76ХФ,48.0,15.816666699999999,41.2,3.0,0.326678,0.11505599999999999,0.11612349999999999,0.14464200000000002,0.038546199999999996,1559.0,1579.0,10.959466,12.753919450000001,13444.046364599999,113.6,15.050999999999998,9.586500000000001,0.052000000000000005,0.05,0.335,0.054000000000000006,0.02,0.048358,0.17300000000000001,0.025174000000000002,3544.0,0.002,0.518,0.32299999999999995,0.684,0.009000000000000001,0.008,0.081,0.009000000000000001,0.02,0.45,0.003,0.004,0.003,0.772,0.0003,0.419,0.105,0.7879999999999999,0.008,0.009000000000000001,0.081,0.01,0.015,0.565,0.003,0.037000000000000005,4.2,50.8,0.4,11.0,0.25,2.3,22.4,3.9,58.1,0.5,9.8,0.14,2.2,26.7
3088,Э76ХФ,41.0,12.133333300000002,41.533333299999995,3.0,0.377606,0.134232,0.1528785,0.145636,0.0390651,1610.0,1581.0,9.2571429,12.753919450000001,11927.4725275,112.2,12.816,9.586500000000001,0.079,0.05,0.39299999999999996,0.049,0.02,0.049009,0.159,0.025174000000000002,2412.0,0.002,0.493,0.306,0.647,0.009000000000000001,0.008,0.066,0.009000000000000001,0.021,0.442,0.002,0.003,0.003,0.767,0.0002,0.41700000000000004,0.102,0.7809999999999999,0.008,0.012,0.067,0.009000000000000001,0.013000000000000001,0.5720000000000001,0.003,0.036000000000000004,4.2,53.0,0.3,15.1,0.13,2.1,25.3,4.4,54.1,0.3,12.8,0.09,2.1,25.9
3089,Э76ХФ,35.0,15.8,50.3833333,2.0,0.36692199999999997,0.14438399999999998,0.127021,0.153503,0.0392954,1589.0,1581.0,13.4181277,12.753919450000001,13082.278481,114.0,22.535,9.586500000000001,0.132,0.05,0.379,0.081,0.02,0.049298,0.182,0.025174000000000002,3445.0,0.002,0.501,0.299,0.677,0.011000000000000001,0.01,0.067,0.008,0.022000000000000002,0.429,0.002,0.003,0.003,0.772,0.0002,0.41700000000000004,0.095,0.787,0.01,0.011000000000000001,0.067,0.009000000000000001,0.012,0.57,0.003,0.037000000000000005,4.0,53.8,0.3,14.7,0.21,2.1,25.3,4.2,52.6,0.3,13.5,0.09,2.1,25.3
3090,Э76ХФ,44.0,18.5166667,41.033333299999995,3.3438245,0.117676,0.12295199999999999,0.0523045,0.068457,0.037046800000000005,1545.0,1587.0,7.653289999999999,12.753919450000001,13502.430243,110.6,10.468,9.586500000000001,0.081,0.05,0.078,0.077,0.02,0.046477,0.083,0.025174000000000002,4167.0,0.002,0.69,0.314,0.738,0.006,0.01,0.062,0.01,0.017,0.511,0.003,0.004,0.004,0.752,0.0004,0.415,0.098,0.7759999999999999,0.005,0.01,0.062,0.01,0.013999999999999999,0.562,0.003,0.036000000000000004,4.6,57.5,0.2,13.5,0.12,2.3,25.3,5.3,57.8,0.8,12.8,0.13,2.3,25.2
