,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,температура последняя,Ar (интенс.),N2 (интенс.),эл. энергия (интенс.),произв жидкая сталь,произв количество обработок,произв  количество плавок,произв количество плавок (цел),расход газ Ar,расход газ  N2,расход C пров.,сыпуч известь РП,сыпуч кварцит,сыпуч кокс пыль УСТК,сыпуч  кокс. мелочь (сух.),сыпуч  кокс. мелочь КМ1,сыпуч  шпат плав.,ферспл CaC2
1702,2.3284062000000003,0.3313,0.07657,0.084467,0.07270399999999999,0.0470335,1617.0,1633.0,7.230090700000001,,12764.7562019,106.4,1.0,1.0,1.0,11.293,,,0.053000000000000005,,0.05,,0.349,0.07200000000000001,0.02
1703,2.9855810000000003,0.36380500000000005,0.117211,0.109464,0.120532,0.0387863,1579.0,1612.0,8.884495300000001,,12469.047618999999,112.8,1.0,1.0,1.0,14.23,,,0.054000000000000006,,0.05,,0.381,0.085,0.02
1704,3.1536824,0.420875,0.12545699999999999,0.18676900000000002,0.133145,0.0405164,1571.0,1595.0,8.940639599999999,,12143.3182699,116.3,1.0,1.0,1.0,14.911,,,0.065,,0.05,,0.447,0.076,0.02
1705,2.0,0.39260500000000004,0.121923,0.127937,0.122349,0.039161,1556.0,1593.0,10.864031599999999,,12528.185328200001,114.1,1.0,1.0,1.0,16.797,,,0.049,,0.05,,0.415,0.083,0.02
1706,2.8157349999999997,0.381405,0.114855,0.164651,0.12086300000000001,0.038094199999999995,1572.0,1591.0,11.548501199999999,,13180.546075100001,109.6,1.0,1.0,1.0,16.694000000000003,,,0.044000000000000004,,0.05,,0.401,0.061,0.02
1707,3.3785714,0.398375,0.132525,0.107426,0.103546,0.038094199999999995,1545.0,1595.0,8.1156109,,12277.0949721,110.9,1.0,1.0,1.0,11.957,,,0.05,,0.05,,0.42100000000000004,0.083,0.02
1708,2.7840507999999997,0.39304,0.13075799999999999,0.153758,0.146376,0.039738199999999994,1593.0,1582.0,9.044101,,11531.977818899999,113.6,1.0,1.0,1.0,13.33,,,0.049,,0.05,,0.413,0.06,0.02
1709,1.7995868000000002,0.384705,0.152551,0.148278,0.123405,0.0395365,1561.0,1584.0,8.415347099999998,,12617.28,113.8,1.0,1.0,1.0,11.515,,,0.049,,0.05,,0.39899999999999997,0.086,0.02
1710,2.3117241,0.40333,0.12958,0.12440799999999999,0.114444,0.039738199999999994,1550.0,1584.0,9.6985714,,12846.5578424,114.7,1.0,1.0,1.0,13.578,,,0.049,,0.05,,0.42700000000000005,0.10400000000000001,0.02
1711,4.561185500000001,0.294725,0.09718500000000001,0.08910599999999999,0.077115,0.0370848,1528.0,1581.0,10.7381467,,13345.045678100001,107.6,1.0,1.0,1.0,15.450999999999999,,,0.06,,0.05,,0.3,0.11800000000000001,0.02
1712,2.7299639,0.35307,0.11308800000000001,0.14688199999999998,0.106592,0.039017500000000004,1564.0,1582.0,8.986385400000001,,12910.3448276,111.6,1.0,1.0,1.0,12.540999999999999,,,0.049,,0.05,,0.36700000000000005,0.08,0.02
1713,2.0,0.403735,0.101897,0.10993199999999999,0.11686500000000001,0.038988,1555.0,1580.0,8.2116788,,12719.26885,113.3,1.0,1.0,1.0,11.875,,,0.065,,0.05,,0.433,0.12,0.02
1714,2.8275154,0.35845,0.054188,0.073889,0.119164,0.039161,1564.0,1578.0,7.574629700000001,,13053.4823732,114.4,1.0,1.0,1.0,11.08,,,0.06,,0.05,,0.387,0.11900000000000001,0.02
1715,,0.35523499999999997,0.024149,0.058448,0.128279,0.039017500000000004,1592.0,1579.0,12.5068966,,11801.3513514,113.3,1.0,1.0,1.0,18.941000000000006,,,0.053000000000000005,,0.05,,0.389,0.08299999999999999,0.02
1716,,0.352125,0.103075,0.11385899999999999,0.161544,0.037835099999999997,1599.0,1582.0,16.0696917,,11867.281106,109.8,1.0,1.0,1.0,25.774,,,0.063,,0.05,,0.369,0.037000000000000005,0.02
1717,2.5395117999999997,0.33285,0.090706,0.146422,0.082445,0.037735500000000005,1553.0,1580.0,8.9710102,,11680.434782600001,110.0,1.0,1.0,1.0,13.616,,,0.053,,0.05,,0.34600000000000003,0.085,0.02
1718,,0.382295,0.11838900000000001,0.178473,0.15999000000000002,0.039645599999999996,1594.0,1581.0,12.1105662,,11247.5884244,112.5,1.0,1.0,1.0,18.657,,,0.049,,0.05,,0.401,0.07200000000000001,0.02
1719,,0.314305,0.063023,0.071963,0.118645,0.0384599,1552.0,1573.0,10.3633924,,11147.7876106,114.0,1.0,1.0,1.0,16.734,,,0.049,,0.05,,0.331,0.07200000000000001,0.02
1720,2.5977874,0.35408,0.063612,0.0706,0.08856499999999999,0.0387781,1543.0,1582.0,7.4018818,,11560.606060600001,113.1,1.0,1.0,1.0,10.925999999999998,,,0.052000000000000005,,0.05,,0.38,0.06,0.02
1721,,0.33660500000000004,0.063023,0.111419,0.12169100000000001,0.0393274,1586.0,1571.0,9.096364,,10683.4008097,111.3,1.0,1.0,1.0,13.829,,,0.053,,0.05,,0.35700000000000004,0.049,0.02
1722,3.1286071,0.48253999999999997,,0.17163399999999998,0.093032,0.0397903,1576.0,1631.0,11.3613032,,12427.714285700002,107.6,1.0,1.0,1.0,18.986,,,0.075,,0.05,,0.546,0.05,0.02
1723,2.8308157000000005,0.43088000000000004,,0.175266,0.047229,0.040050199999999994,1551.0,1614.0,10.529685,,11844.9697636,111.3,1.0,1.0,1.0,18.386,,,0.044000000000000004,,0.05,,0.48200000000000004,0.037000000000000005,0.02
1724,2.9080267999999996,0.38881,,0.20467,0.094348,0.0425662,1563.0,1602.0,14.0222548,,12081.9935691,114.6,1.0,1.0,1.0,23.943,,,0.057,,0.05,,0.429,0.038,0.02
1725,3.2526799,0.38539,,0.146542,0.07109800000000001,0.0405706,1548.0,1593.0,17.349465,,13128.7410926,113.0,1.0,1.0,1.0,27.923000000000002,,,0.044000000000000004,,0.05,,0.42700000000000005,0.075,0.02
1726,2.5777502,0.40287,,0.241169,0.130103,0.040339599999999996,1549.0,1589.0,11.1625,,12298.3606557,111.4,1.0,1.0,1.0,16.967,,,0.106,,0.05,,0.445,0.038,0.02
1727,2.8182616,0.36791,,0.208617,0.069492,0.04086,1546.0,1596.0,9.002248800000002,,12279.272727299998,111.0,1.0,1.0,1.0,14.011,,,0.048,,0.05,,0.40299999999999997,0.036000000000000004,0.02
1728,,0.39130770000000004,,0.22920700000000002,0.118029,0.0411199,1593.0,1594.0,12.6036174,,11582.153249299998,112.2,1.0,1.0,1.0,17.421,,0.023166,0.047,,0.05,,0.40399999999999997,0.038,0.02
1729,2.6258638,0.32106999999999997,,0.212502,0.057263,0.0413517,1566.0,1600.0,8.305949700000001,,12162.831858399999,114.0,1.0,1.0,1.0,12.099,,,0.040999999999999995,,0.05,,0.345,0.038,0.02
1730,3.2718106,0.16526,,0.060369000000000006,0.044716000000000006,0.0409176,1542.0,1593.0,6.8605329,,12816.7378309,112.3,1.0,1.0,1.0,9.155,,0.0286,,,0.05,,0.125,0.105,0.02
1731,,0.12265,,0.032879000000000005,0.039837,0.037072,1584.0,1584.0,6.5254275999999996,,11213.3779264,106.9,1.0,1.0,1.0,9.538,,,,,0.05,,0.107,0.114,0.02
1732,3.2015038,0.2900518,0.08835,0.053890999999999994,0.041846,0.0352212,1570.0,1632.0,6.118379,,12825.8452292,104.9,1.0,1.0,1.0,8.304,,0.015444,0.053,,0.05,,0.27899999999999997,0.102,0.02
1733,2.6835443,0.359275,0.117211,0.14513,0.110697,0.0385175,1580.0,1608.0,7.389473700000001,,11978.9842382,111.2,1.0,1.0,1.0,9.984,,,,,0.05,,0.374,0.07,0.02
1734,,0.36646,0.061256,0.113854,0.07798,0.036725,1617.0,1615.0,12.6709584,,10903.5971223,107.5,1.0,1.0,1.0,29.195999999999998,,,,,0.05,,0.39399999999999996,0.22399999999999998,0.02
1735,3.7568464999999995,0.3918103,0.108376,0.14344,0.101293,0.039645599999999996,1564.0,1599.0,8.1462687,,12810.5660377,113.8,1.0,1.0,1.0,10.915999999999999,,0.016874,,,0.05,,0.396,0.075,0.02
1736,3.1369727000000003,0.23269,0.054188,0.040538,0.097853,0.0366091,1547.0,1589.0,6.2543405,,12959.3667546,107.9,1.0,1.0,1.0,9.246,,,,,0.05,,0.233,0.16,0.02
1737,2.7302285,0.343385,0.057133,0.068504,0.070873,0.0376446,1551.0,1584.0,5.1659039,,12704.6683047,109.4,1.0,1.0,1.0,7.525,,,,,0.05,,0.368,0.132,0.02
1738,2.3801392000000003,0.36139499999999997,0.090117,0.15651199999999998,0.109929,0.0389593,1569.0,1586.0,8.1793689,,12699.3103448,112.7,1.0,1.0,1.0,11.232999999999999,,,,,0.05,,0.381,0.064,
1739,2.6149231,0.33470500000000003,0.116033,0.14163,0.103362,0.037835099999999997,1573.0,1586.0,6.2386067,,12290.2743142,110.5,1.0,1.0,1.0,8.357999999999999,,,,,0.05,,0.344,0.08900000000000001,
1740,2.4405973999999997,0.41455070000000005,0.11308800000000001,0.161934,0.13184400000000002,0.039363499999999996,1585.0,1585.0,6.7317012,,12620.501139,112.9,1.0,1.0,1.0,9.013,,0.048906,,,0.05,,0.385,0.073,
1741,2.6498088,0.40844,0.127224,0.168594,0.110628,0.038814999999999995,1559.0,1584.0,11.5751425,,11922.0368745,111.8,1.0,1.0,1.0,16.919,,,,,0.05,,0.43200000000000005,,0.02
1742,2.0,0.3537,0.122512,0.150668,0.1352,0.037489,1579.0,1579.0,9.8071594,,11800.699300700002,110.2,1.0,1.0,1.0,14.155,,,0.054000000000000006,,0.05,,0.366,0.054000000000000006,0.02
1743,,0.40367,0.116622,0.170247,0.147507,0.0391323,1574.0,1585.0,10.9388846,,12064.7787611,113.1,1.0,1.0,1.0,15.91,,,0.07,,0.05,,0.428,0.027999999999999997,0.02
1744,4.1373863,0.35536,0.074214,0.08872100000000001,0.097414,0.037835099999999997,1553.0,1586.0,9.9197302,,12773.994867399999,109.6,1.0,1.0,1.0,13.072000000000001,,,0.078,,0.05,,0.379,0.033,0.02
1745,3.7702516999999998,0.35036999999999996,0.08246,0.100323,0.144005,0.039161,1571.0,1600.0,10.8642613,,12564.8590022,113.0,1.0,1.0,1.0,15.892000000000001,,,0.20800000000000002,,0.05,,0.371,0.052000000000000005,0.02
1746,3.4271201000000002,0.283725,0.067735,0.004147,0.092521,0.0383541,1568.0,1585.0,8.9733283,,12189.3536122,110.3,1.0,1.0,1.0,13.120999999999999,,,,,0.05,,0.295,0.063,0.02
1747,3.7199524,0.3631,0.087172,0.095808,0.114025,0.038527099999999995,1531.0,1584.0,9.7918142,,13025.9541985,110.0,1.0,1.0,1.0,14.753,,,,,0.05,,0.386,0.075,0.02
1748,3.8402885,0.348195,0.106609,0.125601,0.127806,0.038814999999999995,1564.0,1583.0,8.8073125,,12576.3779528,112.4,1.0,1.0,1.0,12.981,,,,,0.05,,0.363,0.063,0.02
1749,4.0,0.35452,0.102486,0.139783,0.132906,0.0392479,1574.0,1582.0,9.5191299,,12214.7157191,111.7,1.0,1.0,1.0,13.615,,,,,0.05,,0.371,0.06,0.02
1750,4.0,0.29108,0.11191,0.087288,0.107894,0.0388732,1573.0,1583.0,9.3961039,,12477.4535809,112.2,1.0,1.0,1.0,14.47,,,,,0.05,,0.293,0.091,0.02
1751,2.5950627999999996,0.39203499999999997,0.112499,0.179297,0.13716199999999998,0.039363499999999996,1584.0,1585.0,9.252965099999999,,11496.4485981,112.3,1.0,1.0,1.0,12.655999999999999,,,0.057,,0.05,,0.414,0.061,0.02
1752,4.6954064,0.360155,0.117211,0.12250699999999999,0.129529,0.037835099999999997,1581.0,1633.0,6.8788644,,13099.0439771,108.8,1.0,1.0,1.0,10.902999999999999,,,0.078,,0.05,,0.376,0.085,0.02
1753,,,,,,,,,,,,,,,,,,,,,,,,,
1754,,,,,,,,,,,,,,,,,,,,,,,,,
1755,,,,,,,,,,,,,,,,,,,,,,,,,
1756,2.6756595,0.37433,0.133114,0.140102,0.140023,0.039276599999999995,1565.0,1579.0,7.1536212,,11509.1729323,113.4,1.0,1.0,1.0,17.121,,,0.063,,0.05,,0.39,0.038,0.02
1757,,0.38754,0.120156,0.10275799999999999,0.09927899999999999,0.0382959,1559.0,1576.0,6.458727,,11133.9130435,112.4,1.0,1.0,1.0,9.837,,,0.061,,0.05,,0.41,0.077,0.02
1758,2.8452685,0.40171,0.104842,0.109319,0.118305,0.038700099999999994,1558.0,1578.0,12.4695866,,11570.2882483,113.8,1.0,1.0,1.0,16.924,,,0.064,,0.05,,0.43,,0.02
1759,2.9798473,0.31254,0.08246,0.10533,0.08591,0.0384402,1546.0,1568.0,10.2909288,,11700.7819288,109.8,2.0,1.0,1.0,15.788,,,0.040999999999999995,,0.05,,0.324,0.096,0.02
1760,,0.394995,0.114855,0.15867,0.115624,0.0387863,1574.0,1574.0,11.608286699999999,,11892.6736441,112.9,1.0,1.0,1.0,17.277,,,0.044000000000000004,,0.05,,0.418,0.039,0.02
1761,,0.36683000000000004,0.09188400000000001,0.115652,0.118094,0.038065499999999995,1565.0,1577.0,13.0505915,,12191.952895,111.0,1.0,1.0,1.0,19.304000000000002,,,0.052000000000000005,,0.05,,0.389,0.039,0.02
1762,,0.34730500000000003,0.078337,0.149591,0.125322,0.038267199999999994,1561.0,1571.0,12.931446699999999,,11368.592057799999,109.7,1.0,1.0,1.0,19.293,,,0.05,,0.05,,0.366,0.04,0.02
1763,,0.368105,0.094829,0.117487,0.130733,0.038700099999999994,1554.0,1575.0,10.796674699999999,,11538.374291099999,113.6,1.0,1.0,1.0,16.234,,,0.045,,0.05,,0.39,0.039,0.02
1764,2.4808033,0.33160500000000004,0.106609,0.138561,0.11979300000000001,0.0386714,1545.0,1576.0,10.6177215,,11779.1741472,112.0,1.0,1.0,1.0,15.378,,,0.043,,0.05,,0.342,0.04,0.02
1765,,0.353705,0.112499,0.1195,0.133193,0.0395365,1572.0,1578.0,11.618683,,11679.9149841,113.9,1.0,1.0,1.0,16.86,,,,,0.05,,0.369,0.078,0.02
1766,,0.339765,0.098363,0.100857,0.11346800000000001,0.0387863,1581.0,1580.0,13.544572599999999,,12064.7577093,113.0,1.0,1.0,1.0,22.183000000000003,,,0.032,,0.05,,0.355,0.042,0.02
1767,,0.31692,0.061256,0.086406,0.130667,0.0384402,1587.0,1576.0,9.5961577,,11672.727272700002,112.2,1.0,1.0,1.0,13.32,,,0.053,,0.05,,0.33399999999999996,0.066,0.02
1768,,0.37296,0.120156,0.155862,0.137878,0.038930599999999996,1571.0,1576.0,11.3746967,,12238.642789799998,114.2,1.0,1.0,1.0,16.408,,,0.033,,0.05,,0.39,0.040999999999999995,0.02
1769,2.7289397999999996,0.3979,0.098952,0.11871300000000001,0.12978499999999998,0.038267199999999994,1579.0,1579.0,8.1751678,,12204.3564356,112.5,1.0,1.0,1.0,12.181,,,0.040999999999999995,,0.05,,0.426,0.07400000000000001,0.02
1770,2.0,0.3929,0.120156,0.11979400000000001,0.125602,0.039738199999999994,1567.0,1576.0,9.460794300000002,,12815.457115899999,114.5,1.0,1.0,1.0,13.366,,,0.04,,0.05,,0.41600000000000004,0.07400000000000001,0.02
1771,3.4925752999999995,0.350455,0.160403,0.038939,0.076329,0.0370848,1559.0,1584.0,8.957415300000001,,13322.6710635,109.2,1.0,1.0,1.0,14.093,,,0.052000000000000005,,0.05,,0.359,0.081,0.02
1772,,,,,,,,,4.716634099999999,,,112.1,1.0,1.0,1.0,1.339,,,,,,,,,
1773,,0.006999999999999999,,,,0.039392199999999995,1538.0,1538.0,7.712229300000001,,,114.4,1.0,1.0,1.0,6.428999999999999,,,,,0.01,,,0.05,0.01
1774,2.691358,0.378815,0.111108,0.129449,0.142905,0.0379794,1603.0,1625.0,7.121960400000001,,13703.7313433,110.7,1.0,1.0,1.0,18.891,,,0.051,,0.05,,0.39899999999999997,0.076,0.02
1775,,,,,,,,,,,,,,,,,,,,,,,,,
1776,2.8798521,0.3758,0.12408,0.152238,0.156077,0.039161,1569.0,1598.0,8.118534200000001,,14251.9823789,114.4,1.0,1.0,1.0,14.892999999999999,,,0.048,,0.05,,0.392,0.057999999999999996,0.02
1777,2.0,0.35928000000000004,0.143256,0.177897,0.134228,0.0376621,1592.0,1597.0,9.4770034,,13196.5811966,107.9,1.0,1.0,1.0,14.126,,,0.048,,0.05,,0.36700000000000005,0.049,0.02
1778,3.5269864999999996,0.380855,0.139308,0.187875,0.144587,0.039017500000000004,1557.0,1587.0,8.8685714,,13843.4782609,112.7,1.0,1.0,1.0,13.192,,,,,0.05,,0.39399999999999996,0.11699999999999999,0.02
1779,2.0,0.25295,0.131976,0.173751,0.140781,0.039017500000000004,1574.0,1583.0,10.5298663,,13478.702892200003,113.2,1.0,1.0,1.0,15.748,,,0.052000000000000005,,0.05,,0.23800000000000002,0.063,0.02
1780,2.6551876,0.359185,0.14382,0.12066800000000001,0.130951,0.037489,1590.0,1585.0,6.9807603,,13447.422680399999,109.2,1.0,1.0,1.0,9.998,,,0.053,,0.05,,0.369,0.111,0.02
1781,2.6046065,0.342955,0.10434,0.101329,0.095698,0.037806400000000004,1566.0,1599.0,12.8661345,,14089.3548387,110.4,1.0,1.0,1.0,18.805999999999997,,,0.063,,0.05,,0.35700000000000004,0.08,0.02
1782,3.9239744,0.31468,0.09136799999999999,0.140665,0.110133,0.038930599999999996,1570.0,1588.0,12.727725900000001,,16241.584158399999,113.4,1.0,1.0,1.0,20.428,,,,,0.05,,0.32299999999999995,0.057,0.02
1783,3.7142857000000005,0.31790999999999997,0.121824,0.14793800000000001,0.088443,0.0370848,1539.0,1587.0,11.415680199999999,,13427.305218000001,108.8,1.0,1.0,1.0,16.502,,,,,0.05,,0.321,0.08800000000000001,0.02
1784,3.28684,0.35608,0.099264,0.210519,0.154524,0.03864190000000001,1577.0,1597.0,9.794982899999999,,13477.9291553,114.1,1.0,1.0,1.0,14.317,,,,,0.05,,0.37,0.075,0.02
1785,2.8543165,0.30104000000000003,0.128592,0.121952,0.131297,0.0381786,1546.0,1581.0,19.100039499999998,,14045.5205811,115.4,1.0,1.0,1.0,26.878,,,,,0.05,,0.3,0.10099999999999999,0.02
1786,3.8789578999999996,0.349945,0.113364,0.308082,0.152051,0.037611,1544.0,1584.0,11.638255000000001,,14410.564930300001,111.3,1.0,1.0,1.0,17.340999999999998,,,,,0.05,,0.35600000000000004,0.11800000000000001,0.02
1787,3.9554074999999997,0.387415,0.11449200000000001,0.153099,0.104067,0.037926999999999995,1559.0,1591.0,19.276383499999998,,14330.2443134,110.8,1.0,1.0,1.0,26.414,,,,,0.05,,0.408,0.102,0.02
1788,3.3736029999999997,0.366315,0.124644,0.23380900000000002,0.147351,0.0388462,1605.0,1596.0,16.6297904,,13331.4121037,109.9,1.0,1.0,1.0,24.686,,,0.133,,0.05,,0.377,0.059000000000000004,0.02
1789,3.3041475,0.34493,0.11956800000000001,0.143523,0.11533299999999999,0.038558800000000004,1570.0,1588.0,10.6374194,,13094.617563700001,114.5,1.0,1.0,1.0,14.655999999999999,,,,,0.05,,0.355,0.10400000000000001,0.02
1790,3.8077519,0.324305,0.08742,0.10459700000000001,0.096435,0.038558800000000004,1566.0,1590.0,12.2887772,,13926.7741935,114.4,1.0,1.0,1.0,18.340999999999998,,,0.07400000000000001,,0.05,,0.337,0.12300000000000001,0.02
1791,3.5816767999999994,0.279885,0.097572,0.06015,0.095954,0.0378127,1578.0,1592.0,10.9339124,,14613.4110787,112.4,1.0,1.0,1.0,16.085,,,,,0.05,,0.282,0.115,0.02
1792,4.6392961999999995,0.341465,0.12238800000000001,0.043524,0.064844,0.03746819999999999,1588.0,1632.0,11.2759364,,14037.767057199999,108.6,1.0,1.0,1.0,18.314,,,0.063,,0.05,,0.354,0.09699999999999999,0.02
1793,2.3050057999999995,0.32379,0.12295199999999999,0.096756,0.063092,0.03746819999999999,1568.0,1598.0,9.565265199999999,,13425.522041799999,108.7,1.0,1.0,1.0,16.430999999999997,,,,,0.05,,0.33,0.08900000000000001,0.02
1794,3.3231358,0.390725,0.14043599999999998,0.134825,0.11950699999999999,0.0393915,1593.0,1601.0,9.5996058,,13444.137931000001,112.5,1.0,1.0,1.0,16.234,,,,,0.05,,0.408,0.065,0.02
1795,3.1240935000000003,0.370795,0.129156,0.198768,0.116014,0.0394201,1574.0,1603.0,8.9852742,,13770.449678799998,112.5000001,1.0,1.0,1.0,14.339,,,,,0.05,,0.38299999999999995,0.09300000000000001,0.02
1796,1.9515738,0.44128500000000004,0.162996,0.192547,0.132973,0.0395352,1594.0,1594.0,8.2446541,,13077.5510204,113.8,1.0,1.0,1.0,13.109000000000002,,,,,0.05,,0.46399999999999997,0.154,
1797,,,,,,,,,,,,,,,,,,,,,,,,,
1798,2.6448285,0.5341468,0.084036,0.196469,0.093041,0.091791,1577.0,1607.0,9.6679621,8.387584799999999,12756.9767442,111.6,1.0,1.0,1.0,11.333,13.737,0.015444,,,0.05,,0.575,0.051,0.02
1799,2.6373502999999996,0.498855,0.049068,0.133992,0.072604,0.0894414,1582.0,1587.0,7.343694800000001,6.0631579,13531.310140600002,109.1000001,1.0,1.0,1.0,11.55,0.28800000000000003,,0.052000000000000005,,0.113,,0.504,0.1400001,0.020000099999999996
1800,,,,,,,,,7.9448276,,,112.1,1.0,1.0,1.0,0.5760000000000001,,,,,,,,,
1801,2.0,0.41936999999999997,0.100392,0.25958000000000003,0.141782,0.0923408,1616.0,1583.0,11.297547199999999,12.016322099999998,12582.4104235,112.5,1.0,1.0,1.0,6.653,12.27,,0.10400000000000001,,0.05,,0.446,0.07400000000000001,0.02
1802,2.0719901000000003,0.472325,0.046812,0.21407199999999998,0.075152,0.0898846,1590.0,1578.0,17.670803399999997,17.9108641,12802.4767802,109.8,1.0,1.0,1.0,15.03,9.846,,0.04,,0.05,,0.523,0.08199999999999999,0.02
1803,1.5234676999999999,0.506075,0.088548,0.21452,0.141784,0.0920558,1609.0,1582.0,12.2155662,10.748201400000001,12510.088148899998,113.5,1.0,1.0,1.0,9.199,7.47,,0.04,,0.05,,0.557,0.047,0.02
1804,1.53375,0.540485,0.05470800000000001,0.20749499999999999,0.11248699999999999,0.0931396,1613.0,1586.0,10.292606300000001,9.7444577,12071.678681799998,114.0,1.0,1.0,1.0,12.374,2.271,,,,0.05,,0.606,0.071,0.02
1805,2.0,0.5165649999999999,0.09306,0.188972,0.08153200000000001,0.0915456,1563.0,1576.0,11.7141536,11.6580311,13938.7414708,112.0,1.0,1.0,1.0,7.035,8.75,,0.052000000000000005,,0.05,,0.57,0.069,0.02
1806,2.0,0.40174,0.083472,0.137322,0.061942,0.0908666,1583.0,1583.0,10.70317,9.8242991,13096.611810299999,111.4,1.0,1.0,1.0,6.19,7.5920000000000005,,0.04,,0.05,,0.43200000000000005,0.11599999999999999,0.02
1807,2.0,0.511745,0.079524,0.15170699999999998,0.071373,0.0914492,1594.0,1587.0,16.243003400000003,14.2904895,13351.2064343,111.7,1.0,1.0,1.0,10.575999999999999,11.353,,0.09300000000000001,,0.05,,0.568,0.11699999999999999,0.02
1808,2.0,0.42081499999999994,0.099828,0.177673,0.098473,0.093054,1605.0,1587.0,12.8648881,11.7898596,12847.746650399999,113.6,1.0,1.0,1.0,8.305,8.397,,0.042,,0.05,,0.451,0.06,0.02
1809,2.0,0.382415,0.07726799999999999,0.093024,0.050626,0.0916438,1550.0,1584.0,10.4563818,9.028169,14114.88,113.0,1.0,1.0,1.0,10.468,3.205,,0.040999999999999995,,0.05,,0.41100000000000003,0.08,0.02
1810,2.7810308999999998,0.49317,0.102648,0.119723,0.065761,0.09034910000000002,1577.0,1580.0,7.8,6.1079019,13557.566302700001,111.7,1.0,1.0,1.0,6.928999999999999,3.736,,0.052000000000000005,,0.05,,0.542,0.145,0.02
1811,1.6333677,0.52964,0.07219199999999999,0.19030999999999998,0.097224,0.0889522,1609.0,1587.0,12.6708197,13.4886236,12565.9621802,107.5,1.0,1.0,1.0,8.588,10.671,,0.158,,0.05,,0.59,0.091,0.02
1812,3.4577823,0.53683,0.093624,0.160376,0.066552,0.0899059,1556.0,1579.0,16.0359712,14.771900800000001,14163.5239567,111.0,1.0,1.0,1.0,11.145,11.915999999999999,,0.053,,0.05,,0.5960000000000001,0.075,0.02
1813,,0.426645,0.068244,0.075102,0.061398,0.0909272,1563.0,1575.0,11.3417722,15.2754717,12683.6855452,112.5,1.0,1.0,1.0,4.48,16.192,,,,0.05,,0.46799999999999997,0.064,0.02
1814,,0.531395,0.107724,0.178464,0.087802,0.0917001,1572.0,1591.0,11.3284996,11.5446118,13119.112628,113.1,1.0,1.0,1.0,8.767000000000001,11.07,,,,0.05,,0.586,0.046,0.02
1815,,0.53669,0.10603199999999999,0.12321900000000001,0.087121,0.0915347,1584.0,1579.0,13.6233503,14.067098699999999,12577.1260997,112.6,1.0,1.0,1.0,4.473,15.677,,,,0.05,,0.595,0.047,0.02
1816,,0.5283100000000001,0.134232,0.10847799999999999,0.098066,0.09082330000000001,1581.0,1579.0,11.1369085,17.628082199999998,12518.8235294,111.9,1.0,1.0,1.0,5.8839999999999995,17.158,,0.043,,0.05,,0.58,0.044000000000000004,0.02
1817,5.3640143,0.29083000000000003,0.09587999999999999,0.0016530000000000002,0.036879,0.0349855,1652.0,1626.0,11.2313336,,14241.269841299998,110.6,1.0,1.0,1.0,18.201,,,,0.02,0.05,,0.298,0.048,0.02
1818,2.4298382999999997,0.38955500000000004,0.133668,0.050615,0.06729500000000001,0.039276099999999994,1559.0,1604.0,7.302150999999999,,12849.2693111,114.1,1.0,1.0,1.0,13.296,,,,0.02,0.05,,0.41100000000000003,0.045,0.02
1819,,0.42477,0.147768,0.15149200000000002,0.109054,0.0391329,1584.0,1598.0,7.720873200000001,,12768.75,113.8,1.0,1.0,1.0,11.888,,,0.09699999999999999,,0.05,,0.44799999999999995,0.045,0.02
1820,2.4173717,0.393405,0.135924,0.13743,0.09267,0.038618099999999995,1583.0,1584.0,10.040341900000001,,13268.952734,112.0,1.0,1.0,1.0,14.684000000000001,,,0.054000000000000006,,0.05,,0.41200000000000003,0.048,0.02
1821,3.4514589,0.395385,0.131412,0.11808699999999998,0.071739,0.038418,1539.0,1575.0,8.9399036,,13462.078651700002,112.0,1.0,1.0,1.0,13.909,,,,0.02,0.05,,0.41600000000000004,0.049,0.02
1822,,0.40131999999999995,0.10715999999999999,0.089972,0.10996800000000001,0.0392476,1586.0,1574.0,11.3244762,,12574.6478873,112.8,1.0,1.0,1.0,19.368,,,,0.02,0.05,,0.429,0.046,0.02
1823,,0.389425,0.080652,0.044795999999999996,0.10738199999999999,0.038789699999999996,1557.0,1564.0,8.4356002,,12403.960395999999,114.0,1.0,1.0,1.0,15.402000000000001,,,,0.02,0.05,,0.42100000000000004,0.045,0.02
