t вып-обр,t обработка,t под током,t продувка,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,Ar (интенс.),эл. энергия (интенс.),расход газ Ar,сыпуч известь РП,сыпуч  шпат плав.,ферспл CaC2,ферспл  Mn5Si65Al0.5,ферспл SiMn18,химсталь первый Al_1,химсталь первый Mn_1,химсталь первый Si_1,химсталь первый V_1,химсталь последний Al,химсталь последний Ca,химсталь последний Mn,химсталь последний Si,химсталь последний V,химшлак первый Al2O3_1,химшлак первый CaO_1,химшлак первый FeO_1,химшлак первый MgO_1,химшлак первый MnO_1,химшлак первый R_1,химшлак первый SiO2_1,химшлак последний Al2O3,химшлак последний CaO,химшлак последний FeO,химшлак последний MgO,химшлак последний MnO,химшлак последний R,химшлак последний SiO2
61.0,40.85,24.5,40.85,2.6373166,0.47762,0.11954400000000001,0.182381,0.10771199999999999,0.0397857,1520.0,10.495226400000002,13760.816326499998,14.290999999999999,0.08,0.07200000000000001,0.02,0.08800000000000001,0.285,0.002,0.623,0.46399999999999997,0.002,0.003,0.0002,0.775,0.56,0.037000000000000005,4.9,56.9,0.2,13.5,0.17,2.3,25.2,5.1,58.8,0.8,4.4,0.08,2.3,25.3
27.0,45.35,19.0833333,45.35,2.0,0.4947,0.127748,0.198496,0.125192,0.0403914,1578.0,9.3446527,12727.336244499998,14.126,0.133,0.07400000000000001,0.02,0.10800000000000001,0.31,0.002,0.61,0.45299999999999996,0.002,0.003,0.0003,0.7829999999999999,0.565,0.037000000000000005,4.8,56.0,0.3,12.8,0.14,2.2,26.0,5.1,58.9,0.9,4.7,0.08,2.3,26.0
32.0,43.7,21.2,43.7,3.3631944,0.39875,0.118372,0.1011205,0.10415,0.039526599999999995,1558.0,8.1631579,12342.4528302,11.890999999999998,0.081,0.08199999999999999,0.02,0.11699999999999999,0.157,0.002,0.6970000000000001,0.473,0.002,0.003,0.0002,0.7829999999999999,0.564,0.037000000000000005,4.6,51.4,0.3,10.5,0.14,2.4,21.7,5.1,49.0,0.8,6.2,0.06,2.5,19.4
23.0,48.3833333,19.6666667,48.3833333,2.7705262999999998,0.45458999999999994,0.107824,0.09706050000000001,0.130386,0.04088169999999999,1578.0,9.276541499999999,12505.423728799999,14.960999999999999,0.18600000000000003,0.08,0.02,0.159,0.15,0.002,0.7,0.452,0.002,0.003,0.0002,0.785,0.563,0.037000000000000005,5.0,49.3,0.5,11.3,0.12,2.3,21.0,5.5,44.7,0.7,9.7,0.06,2.3,19.5
30.0,40.3666667,16.6666667,40.3666667,2.9917355,0.350935,0.080282,0.0185005,0.09435,0.040304599999999996,1569.0,8.503461099999999,11818.8,11.397,0.08,0.073,0.02,0.13699999999999998,0.027000000000000003,0.002,0.7709999999999999,0.484,0.003,0.004,0.0003,0.787,0.5770000000000001,0.037000000000000005,5.4,54.8,0.6,11.8,0.15,2.6,21.4,5.1,62.0,0.6,6.2,0.06,2.8,22.3
28.0,43.0166667,20.45,43.0166667,2.0,0.461495,0.099034,0.1508255,0.11918599999999999,0.0406505,1557.0,9.573266199999999,12668.948655299999,13.727,0.08,0.07400000000000001,0.02,0.11900000000000001,0.235,0.002,0.654,0.467,0.002,0.003,0.0002,0.787,0.5710000000000001,0.037000000000000005,4.7,50.1,0.4,10.0,0.21,2.4,21.0,5.0,57.9,0.4,10.2,0.08,2.3,25.4
23.0,40.8666667,18.7,40.8666667,2.0,0.468695,0.15060199999999999,0.19383699999999998,0.153868,0.041025099999999995,1575.0,7.5516312999999995,12291.9786096,10.287,0.052000000000000005,0.049,0.02,0.154,0.302,0.002,0.625,0.442,0.002,0.003,0.0003,0.7909999999999999,0.5660000000000001,0.037000000000000005,4.4,56.9,0.4,12.4,0.17,2.2,26.1,4.0,57.1,0.7,7.7,0.1,2.8,19.5
21.0,50.033333299999995,25.6833333,50.033333299999995,3.0243446,0.44888999999999996,0.13477999999999998,0.1776555,0.13180999999999998,0.041140699999999995,1557.0,7.0249167,12045.165477,11.716,0.133,0.05,0.02,0.127,0.27699999999999997,0.002,0.631,0.461,0.002,0.003,0.0001,0.7809999999999999,0.561,0.037000000000000005,4.5,57.6,0.7,10.7,0.15,2.3,24.8,5.8,47.7,1.0,6.8,0.08,2.5,18.9
11.0,52.6833333,24.0,52.6833333,2.0,0.45775,0.142984,0.1900055,0.152158,0.0406989,1581.0,8.9675419,12145.0,15.748,0.079,0.049,0.02,0.153,0.29600000000000004,0.002,0.621,0.439,0.002,0.003,0.0004,0.785,0.5720000000000001,0.037000000000000005,4.7,48.6,0.7,20.1,0.12,2.2,22.3,4.8,57.7,0.4,10.6,0.13,2.2,25.7
19.0,44.033333299999995,23.15,44.033333299999995,2.0,0.43898000000000004,0.139468,0.124537,0.14384,0.0406611,1566.0,8.1286147,12461.3390929,11.931,0.131,0.075,0.02,0.168,0.193,0.003,0.679,0.44799999999999995,0.003,0.004,0.0002,0.787,0.574,0.037000000000000005,5.4,51.7,0.4,9.8,0.11,2.6,20.0,5.9,50.9,0.6,5.5,0.06,2.8,18.3
19.0,42.4,16.716666699999998,42.4,1.5030377000000001,0.46216999999999997,0.12305999999999999,0.1393875,0.16162200000000002,0.040400599999999995,1608.0,11.557783,11359.9202393,16.335,0.222,0.07400000000000001,0.02,0.18899999999999997,0.21600000000000003,0.002,0.664,0.42700000000000005,0.002,0.004,0.0002,0.785,0.5670000000000001,0.037000000000000005,5.4,54.3,0.6,12.8,0.09,2.2,24.2,5.0,60.0,0.8,4.8,0.08,2.3,26.2
21.0,44.8666667,26.516666700000002,44.8666667,3.8790697999999995,0.306105,0.011134,0.044998,0.084084,0.0395337,1534.0,5.062754,12902.0741672,6.853,0.127,0.095,0.02,0.11,0.06899999999999999,0.002,0.754,0.491,0.003,0.004,0.0003,0.782,0.56,0.037000000000000005,5.0,58.9,0.4,8.6,0.07,2.8,21.0,4.9,58.9,0.6,7.0,0.12,2.3,25.8
21.0,45.3666667,22.533333300000002,45.3666667,3.2285898,0.41595079999999995,0.13653800000000002,0.159439,0.14436400000000002,0.040082599999999996,1559.0,9.870796499999999,12283.136094700001,14.872,0.125,0.054000000000000006,0.02,0.154,0.248,0.002,0.654,0.456,0.003,0.003,0.0003,0.789,0.5489999999999999,0.037000000000000005,4.1,58.5,0.2,11.0,0.17,2.3,25.7,4.9,52.3,0.9,10.7,0.18,2.3,22.6
23.0,42.5,20.2333333,42.5,3.9200372000000003,0.38498000000000004,0.035160000000000004,0.047251,0.10815599999999999,0.040112199999999994,1568.0,11.628,12798.6820428,16.473,0.18100000000000002,0.09699999999999999,0.02,0.146,0.07200000000000001,0.002,0.7440000000000001,0.478,0.003,0.004,0.0004,0.7809999999999999,0.5489999999999999,0.037000000000000005,4.4,60.1,0.4,8.4,0.17,2.7,22.6,4.7,58.3,0.5,10.9,0.12,2.8,21.2
21.0,42.1833333,20.15,42.1833333,3.4204962999999995,0.352143,0.088486,0.055047000000000006,0.12073199999999999,0.0406028,1564.0,11.6761754,12515.136476399999,16.418,0.063,0.084,0.02,0.162,0.084,0.002,0.741,0.46299999999999997,0.003,0.004,0.0003,0.7859999999999999,0.561,0.037000000000000005,3.8,51.3,1.4,9.9,0.16,2.8,18.3,4.6,53.6,0.8,8.9,0.08,2.7,19.5
46.0,44.033333299999995,30.3333333,44.033333299999995,4.0942408,0.414145,0.128334,0.145834,0.124972,0.0386281,1536.0,8.5115064,13201.3186813,12.493,0.191,0.039,0.02,0.13,0.22699999999999998,0.003,0.664,0.467,0.003,0.003,0.0002,0.7959999999999999,0.5670000000000001,0.037000000000000005,4.8,49.1,0.6,10.5,0.2,2.3,21.3,5.1,58.9,0.9,5.4,0.12,2.2,26.7
42.0,51.55,24.716666699999998,51.55,2.2327678,0.46496000000000004,0.150016,0.2067955,0.17243,0.040072,1579.0,12.247612599999998,11554.9561699,19.95,0.28800000000000003,0.027999999999999997,0.02,0.177,0.322,0.002,0.604,0.40299999999999997,0.002,0.003,0.0002,0.787,0.5379999999999999,0.037000000000000005,4.6,48.3,0.6,18.5,0.47,1.9,25.0,4.5,56.9,0.3,13.1,0.16,2.2,26.4
51.0,51.35,24.9,51.35,3.617279,0.44065,0.15822,0.168205,0.136364,0.039898800000000005,1550.0,9.2797139,13308.4337349,15.857999999999999,0.08,0.049,0.02,0.138,0.262,0.002,0.638,0.45399999999999996,0.002,0.003,0.0007,0.785,0.565,0.037000000000000005,4.8,56.3,0.2,15.2,0.17,2.2,25.9,4.9,59.2,0.9,6.1,0.16,2.3,26.3
58.0,52.533333299999995,20.65,52.533333299999995,2.0,0.409265,0.12481800000000001,0.096709,0.106188,0.0386281,1575.0,7.302791900000001,12302.179176799998,12.788,0.107,0.048,0.02,0.122,0.15,0.002,0.6970000000000001,0.475,0.002,0.004,0.0003,0.782,0.569,0.037000000000000005,4.4,44.2,2.1,11.3,0.25,2.3,19.6,4.8,56.8,0.8,12.0,0.12,2.2,25.8
65.0,46.2333333,22.8666667,46.2333333,2.0,0.427845,0.14005399999999998,0.12808350000000002,0.12593,0.0403027,1550.0,8.088969,12943.731778399999,12.466,0.133,0.07200000000000001,0.02,0.139,0.19899999999999998,0.002,0.6729999999999999,0.46799999999999997,0.002,0.003,0.0002,0.784,0.56,0.037000000000000005,5.0,52.7,0.9,14.4,0.25,2.1,24.6,4.8,56.4,1.0,7.9,0.2,2.2,25.9
69.0,41.033333299999995,23.716666699999998,41.033333299999995,2.3511777,0.47626999999999997,0.144156,0.12952850000000002,0.138054,0.0402157,1536.0,10.015515800000001,13458.8896697,13.699000000000002,0.162,0.07400000000000001,0.02,0.157,0.201,0.002,0.674,0.44799999999999995,0.002,0.003,0.0001,0.787,0.573,0.037000000000000005,4.7,54.3,0.3,13.3,0.19,2.1,25.8,5.2,48.7,1.0,8.3,0.06,2.4,20.3
63.0,41.3333333,16.1666667,41.3333333,2.3034482999999994,0.48473999999999995,0.155876,0.16532349999999998,0.200054,0.0401582,1592.0,11.4162097,12399.587628899999,15.729000000000001,0.318,0.048,0.02,0.237,0.256,0.002,0.6409999999999999,0.395,0.002,0.003,0.0005,0.785,0.5670000000000001,0.036000000000000004,5.2,50.9,1.0,14.2,0.32,2.0,25.9,4.6,56.2,0.3,14.2,0.18,2.1,26.2
62.0,42.1833333,22.0,42.1833333,2.0,0.45568000000000003,0.14532799999999998,0.13908299999999998,0.13611600000000001,0.040591699999999994,1547.0,7.2696958,12842.727272700002,10.222000000000001,0.08,0.083,0.02,0.15,0.21600000000000003,0.002,0.669,0.451,0.002,0.003,0.0002,0.7809999999999999,0.5770000000000001,0.038,4.6,51.3,1.9,24.3,0.5,2.1,23.9,5.4,49.5,1.0,23.4,0.11,2.0,24.2
35.0,47.7,22.95,47.7,3.1483932,0.5492199999999999,0.157048,0.227152,0.195544,0.041053,1557.0,10.9329366,13372.549019600001,17.352999999999998,0.304,0.09300000000000001,0.02,0.204,0.353,0.002,0.583,0.396,0.002,0.003,0.0002,0.7809999999999999,0.564,0.037000000000000005,4.5,48.3,0.9,15.5,0.72,2.0,24.6,4.7,51.1,0.6,12.0,0.15,2.1,24.7
40.0,41.05,22.7,41.033333299999995,2.0,0.426091,0.145478,0.1751335,0.114102,0.039349699999999994,1535.0,8.771892800000002,13620.264317200003,11.998,0.159,0.073,0.02,0.10099999999999999,0.273,0.002,0.632,0.461,0.003,0.003,0.0002,0.7829999999999999,0.563,0.037000000000000005,5.4,54.4,0.3,15.3,0.23,2.1,25.4,4.8,57.7,0.9,11.5,0.11,2.3,25.6
37.0,44.3333333,20.7333333,44.3333333,2.0,0.400606,0.145512,0.111123,0.125756,0.040447199999999996,1554.0,7.5809774,13019.6141479,11.203,0.145,0.075,0.02,0.146,0.172,0.002,0.691,0.457,0.002,0.003,0.0002,0.7859999999999999,0.5660000000000001,0.036000000000000004,4.8,57.7,0.3,12.8,0.16,2.3,25.4,6.7,57.7,1.0,9.9,0.08,2.6,22.0
41.0,41.3666667,17.9833333,41.3666667,2.0,0.406516,0.15679200000000001,0.169154,0.09616799999999999,0.039609899999999997,1555.0,8.374858999999999,13002.0389249,11.548,0.052000000000000005,0.035,0.02,0.076,0.264,0.002,0.637,0.47700000000000004,0.003,0.003,0.0002,0.7859999999999999,0.574,0.037000000000000005,5.1,58.7,0.2,11.2,0.12,2.3,25.5,5.5,50.3,0.7,5.9,0.06,2.6,19.6
34.0,44.8333333,20.1666667,44.8333333,2.0,0.492936,0.179352,0.237952,0.151624,0.040686599999999996,1564.0,7.113011200000001,12954.049586799998,10.63,0.133,0.034,0.02,0.132,0.371,0.001,0.579,0.42,0.002,0.003,0.0001,0.7859999999999999,0.5660000000000001,0.036000000000000004,5.2,52.0,0.6,16.5,0.21,2.1,24.7,5.7,53.8,0.7,14.2,0.08,2.2,24.4
38.0,45.5166667,23.4333333,45.5166667,2.0,0.401938,0.146076,0.1247125,0.09888999999999999,0.0401603,1532.0,10.3979495,13363.0156472,15.776,0.079,0.07400000000000001,0.02,0.099,0.19399999999999998,0.002,0.6779999999999999,0.47200000000000003,0.003,0.003,0.0001,0.785,0.563,0.037000000000000005,4.8,50.9,0.4,11.8,0.11,2.6,19.7,6.7,58.7,0.8,8.3,0.07,2.7,22.1
41.0,41.716666700000005,20.0,41.716666700000005,2.0,0.439796,0.168072,0.1453375,0.11890999999999999,0.0402759,1559.0,9.206392300000001,12822.0,12.802,0.053,0.057999999999999996,0.02,0.121,0.226,0.002,0.662,0.45899999999999996,0.002,0.003,0.0002,0.79,0.565,0.037000000000000005,4.6,50.2,0.5,11.5,0.16,2.5,20.3,4.8,58.8,0.7,9.7,0.08,2.2,26.2
44.0,45.7,20.05,45.7,2.6275407000000004,0.457484,0.178788,0.22085900000000003,0.156028,0.040535699999999994,1551.0,8.913716800000001,13313.7157107,13.43,0.062,0.043,0.02,0.146,0.344,0.002,0.595,0.44,0.002,0.003,0.0002,0.789,0.5720000000000001,0.037000000000000005,5.4,52.6,0.4,13.0,0.15,2.2,24.4,4.8,47.0,0.5,11.5,0.13,2.2,21.3
45.0,53.0166667,20.8666667,53.0166667,3.7707477,0.37875,0.14664000000000002,0.13155,0.0884,0.0377969,1540.0,7.458955499999999,13606.3897764,12.933,0.0,0.039,0.02,0.08,0.205,0.002,0.657,0.48700000000000004,0.003,0.004,0.0002,0.7829999999999999,0.57,0.038,4.5,58.5,1.2,12.0,0.7,2.5,23.0,6.0,58.0,0.6,10.2,0.17,2.5,23.4
27.0,48.033333299999995,24.3666667,48.033333299999995,2.9321377,0.421872,0.124644,0.16251600000000002,0.12039200000000001,0.03955530000000001,1571.0,7.0844552,14217.783857700002,11.343,0.128,0.032,0.02,0.11599999999999999,0.253,0.002,0.652,0.47700000000000004,0.002,0.003,0.0002,0.792,0.564,0.037000000000000005,5.3,56.1,0.4,10.5,0.07,2.4,23.2,4.9,52.2,0.8,6.2,0.13,2.3,22.5
28.0,47.7,18.8333333,47.7,2.4425329,0.369202,0.009023999999999999,0.10408599999999998,0.122512,0.039872500000000005,1578.0,9.280577099999999,12545.840708,14.652999999999999,0.053,0.036000000000000004,0.02,0.14400000000000002,0.161,0.002,0.693,0.475,0.002,0.003,0.0002,0.779,0.56,0.036000000000000004,5.3,56.5,0.6,15.7,0.12,2.4,23.8,5.3,54.8,0.2,11.1,0.1,2.5,22.2
35.0,51.216666700000005,22.3833333,51.216666700000005,3.3407407,0.41057,0.1269,0.17918,0.1302,0.04044880000000001,1560.0,6.3402547,13609.2330603,10.789000000000001,0.052000000000000005,0.048,0.02,0.124,0.27899999999999997,0.002,0.635,0.461,0.002,0.004,0.0002,0.7859999999999999,0.57,0.037000000000000005,5.3,57.1,0.5,10.8,0.09,2.3,25.3,4.7,56.8,0.8,11.3,0.18,2.2,26.0
15.0,49.05,23.1833333,49.05,3.474646,0.437154,0.105468,0.19653900000000002,0.14410799999999999,0.038257599999999996,1559.0,10.175629800000001,13877.2106398,16.493,0.172,0.084,0.02,0.138,0.306,0.001,0.605,0.44799999999999995,0.002,0.003,0.0003,0.7809999999999999,0.5660000000000001,0.036000000000000004,4.7,50.2,1.1,12.6,0.15,2.2,23.0,5.6,56.4,0.4,10.6,0.1,2.5,22.9
18.0,46.8833333,18.6833333,46.8833333,2.9896507999999997,0.424238,0.081216,0.1291405,0.097506,0.0399873,1576.0,6.5384449,12823.193577200002,10.091000000000001,0.0,0.045,0.02,0.095,0.201,0.002,0.6709999999999999,0.483,0.002,0.003,0.0001,0.779,0.5670000000000001,0.036000000000000004,5.5,58.0,0.5,11.6,0.09,2.5,23.2,5.5,55.7,0.6,8.8,0.09,2.4,23.6
21.0,41.7,18.8666667,41.7,2.3258786,0.47026660000000003,0.148332,0.1820565,0.109498,0.039970900000000004,1563.0,4.3025293,13178.7985866,5.812,0.128,0.062,0.02,0.091,0.28400000000000003,0.002,0.631,0.473,0.002,0.003,0.0002,0.7859999999999999,0.5720000000000001,0.038,4.8,55.3,0.5,10.3,0.06,2.4,23.1,5.1,56.1,0.7,6.2,0.07,2.1,26.8
20.0,44.533333299999995,18.1333333,44.533333299999995,3.2400648999999997,0.43208199999999997,0.14156400000000002,0.176905,0.10482000000000001,0.0399676,1583.0,11.673913,13473.5294118,17.005,0.22399999999999998,0.084,0.02,0.086,0.276,0.002,0.626,0.469,0.002,0.003,0.0004,0.79,0.56,0.038,4.0,53.4,0.2,12.6,0.12,2.3,23.4,4.9,55.1,0.4,6.1,0.07,2.2,24.9
16.0,41.7,17.6333333,41.7,3.0,0.44313800000000003,0.12351600000000001,0.14877449999999998,0.136794,0.0409208,1581.0,11.211077699999999,13321.361058600001,15.517999999999999,0.126,0.037000000000000005,0.02,0.147,0.231,0.002,0.6579999999999999,0.449,0.002,0.003,0.0003,0.787,0.555,0.037000000000000005,5.1,55.3,0.4,11.4,0.1,2.5,22.6,5.4,54.9,0.7,9.6,0.18,2.3,23.8
14.0,40.1666667,20.1333333,40.1666667,3.3572111000000002,0.379822,0.113364,0.1387405,0.058466,0.0393603,1557.0,9.847717800000002,13765.231788100002,13.185,0.127,0.037000000000000005,0.02,0.031,0.217,0.002,0.6629999999999999,0.516,0.002,0.003,0.0008,0.7879999999999999,0.556,0.038,4.5,56.2,0.4,10.0,0.08,2.7,21.1,5.4,56.5,0.7,8.7,0.18,2.3,25.1
11.0,41.85,19.15,41.85,2.9896507999999997,0.436258,0.15453599999999998,0.1729995,0.142174,0.040545300000000006,1577.0,11.6136201,13754.569190600001,16.201,0.18100000000000002,0.039,0.02,0.145,0.26899999999999996,0.002,0.636,0.455,0.002,0.004,0.0003,0.787,0.563,0.037000000000000005,5.4,55.0,0.5,10.0,0.1,2.4,22.9,4.9,56.1,0.8,9.9,0.2,2.2,25.1
7.0,40.55,17.533333300000002,40.55,2.9896507999999997,0.399048,0.120696,0.15078350000000001,0.143862,0.0406323,1579.0,7.7334154999999996,13280.988593200002,10.453,0.122,0.028999999999999998,0.02,0.157,0.23399999999999999,0.003,0.664,0.457,0.002,0.003,0.0002,0.797,0.573,0.037000000000000005,4.9,60.5,1.1,7.8,0.09,2.8,21.6,5.0,56.8,0.7,8.9,0.17,2.2,25.7
6.0,41.2,16.85,41.2,2.9896507999999997,0.397374,0.133668,0.139958,0.098536,0.038927300000000005,1584.0,11.1480583,12669.4362018,15.31,0.129,0.034,0.02,0.092,0.218,0.002,0.6709999999999999,0.49200000000000005,0.002,0.003,0.0004,0.804,0.575,0.037000000000000005,4.2,60.2,0.8,9.8,0.09,3.0,20.2,5.7,58.4,0.5,11.3,0.1,2.5,23.0
4.0,41.9,15.6,41.9,2.9896507999999997,0.45160659999999997,0.142692,0.18297950000000002,0.129294,0.040400599999999995,1599.0,10.702625300000001,13111.5384615,14.948,0.129,0.040999999999999995,0.02,0.121,0.285,0.002,0.634,0.45899999999999996,0.002,0.003,0.0003,0.794,0.569,0.037000000000000005,6.5,57.2,0.4,10.9,0.1,2.7,21.6,6.1,57.6,0.8,6.1,0.16,2.3,25.4
6.0,40.7,22.5666667,40.7,3.9254167,0.3057228,0.10659600000000001,0.05305700000000001,0.065444,0.0384647,1542.0,9.1135135,13525.258493399999,12.364,0.128,0.06,0.02,0.078,0.08199999999999999,0.002,0.735,0.502,0.003,0.003,0.0010400000000000001,0.7959999999999999,0.5529999999999999,0.038,5.3,60.7,0.6,7.9,0.09,2.8,22.1,4.9,57.0,0.6,9.2,0.17,2.2,25.6
4.0,44.6833333,21.9833333,44.6833333,3.0,0.41536359999999994,0.151152,0.15168900000000002,0.118708,0.0409495,1570.0,10.9161507,12767.8544352,16.259,0.124,0.044000000000000004,0.02,0.11800000000000001,0.23600000000000002,0.002,0.6579999999999999,0.475,0.002,0.003,0.0003,0.7859999999999999,0.5670000000000001,0.038,6.3,57.9,0.6,12.8,0.1,2.7,21.5,5.8,56.4,0.4,7.8,0.09,2.5,22.4
6.0,44.716666700000005,18.3333333,43.5666667,3.0,0.3897044,0.093624,0.0428665,0.107578,0.040516500000000004,1578.0,9.1991519,12907.6363636,13.257,0.134,0.05,0.02,0.147,0.065,0.002,0.754,0.478,0.003,0.003,0.0003,0.787,0.5660000000000001,0.037000000000000005,4.3,52.5,1.0,19.8,0.14,2.3,23.0,4.5,54.9,1.0,15.3,0.1,2.2,24.8
5.0,42.1833333,14.0,42.1833333,2.9896507999999997,0.316934,0.094188,0.030764999999999997,0.0619,0.0388977,1600.0,13.5924633,12745.714285700002,19.037,0.136,0.099,0.02,0.08199999999999999,0.047,0.003,0.76,0.514,0.003,0.004,0.0005,0.782,0.551,0.037000000000000005,4.7,59.4,0.5,14.0,0.09,2.7,21.6,4.9,57.1,0.5,8.2,0.1,2.2,26.0
6.0,42.033333299999995,20.05,42.033333299999995,2.9896507999999997,0.455662,0.14156400000000002,0.154298,0.12333599999999999,0.041238800000000006,1579.0,9.6007238,13376.5586035,13.265,0.122,0.048,0.02,0.124,0.24,0.002,0.647,0.45899999999999996,0.002,0.003,0.0002,0.782,0.5539999999999999,0.037000000000000005,6.3,58.8,0.8,8.1,0.12,2.8,21.3,5.1,59.6,0.8,6.3,0.13,2.3,25.9
8.0,41.533333299999995,19.9,41.533333299999995,2.9896507999999997,0.39720320000000003,0.134796,0.127779,0.091268,0.039505,1563.0,10.8766268,13332.663316600001,14.904000000000002,0.129,0.037000000000000005,0.02,0.086,0.19899999999999998,0.002,0.672,0.484,0.002,0.003,0.0002,0.789,0.56,0.037000000000000005,4.9,57.1,0.5,7.3,0.11,2.7,21.1,4.6,57.2,0.8,10.3,0.21,2.2,25.9
5.0,46.2,19.8,46.2,3.2633968999999996,0.42972200000000005,0.14438399999999998,0.1149225,0.12485,0.039735900000000005,1577.0,10.283647,13215.151515200001,15.634,0.0,0.046,0.02,0.14300000000000002,0.17800000000000002,0.002,0.6890000000000001,0.465,0.002,0.003,0.0003,0.785,0.565,0.037000000000000005,5.6,58.7,0.5,8.7,0.1,2.7,21.6,6.0,59.2,0.6,10.6,0.11,2.7,22.0
6.0,47.7,22.7,47.7,3.3492062999999996,0.339456,0.125772,0.060815999999999995,0.11839200000000001,0.037799900000000004,1594.0,6.960969599999999,13852.8634361,11.008,0.145,0.035,0.02,0.156,0.09300000000000001,0.002,0.74,0.46799999999999997,0.003,0.003,0.0003,0.7979999999999999,0.56,0.037000000000000005,4.7,58.3,0.5,14.9,0.1,2.6,22.1,5.2,59.3,0.5,12.9,0.1,2.7,22.3
12.0,49.033333299999995,19.0666667,49.033333299999995,2.4672931,0.436172,0.104904,0.16781,0.13488,0.038089099999999994,1582.0,8.9249483,13087.7622378,14.389000000000001,0.10099999999999999,0.037000000000000005,0.02,0.136,0.261,0.002,0.642,0.45299999999999996,0.003,0.003,0.0002,0.7859999999999999,0.5660000000000001,0.036000000000000004,3.8,54.4,1.4,14.5,0.13,2.2,24.7,4.1,56.9,0.5,8.8,0.1,2.2,25.8
15.0,48.0166667,23.1833333,48.0166667,3.4702602,0.41866000000000003,0.14664000000000002,0.24289299999999997,0.185556,0.039794199999999995,1550.0,12.532722099999999,14363.767074000001,19.746,0.297,0.033,0.02,0.182,0.37799999999999995,0.001,0.581,0.409,0.002,0.003,0.0003,0.794,0.556,0.037000000000000005,5.1,51.0,1.2,12.8,0.19,2.0,25.5,4.4,58.0,0.6,9.3,0.13,2.2,26.6
17.0,49.533333299999995,23.6833333,49.533333299999995,3.3360068,0.38407800000000003,0.131976,0.21547800000000003,0.179296,0.038580500000000004,1542.0,10.732157699999998,13888.247712900002,17.243,0.192,0.036000000000000004,0.02,0.184,0.335,0.001,0.596,0.418,0.002,0.003,0.0003,0.7929999999999999,0.562,0.037000000000000005,4.0,51.0,0.6,13.5,0.26,1.9,27.0,4.1,57.1,0.6,9.5,0.14,2.2,26.5
26.0,47.2,22.3833333,47.2,2.6055528999999997,0.38111,0.12972,0.1825695,0.144814,0.038638,1547.0,6.4940796999999995,13191.0647803,10.055,0.040999999999999995,0.035,0.02,0.145,0.284,0.002,0.632,0.444,0.003,0.003,0.0003,0.7879999999999999,0.5710000000000001,0.037000000000000005,4.4,55.4,0.8,12.3,0.09,2.2,25.3,4.1,58.3,0.6,7.5,0.08,2.1,27.2
21.0,44.2,10.683333300000001,44.2,2.9896507999999997,0.280684,0.049068,0.040096,0.09183200000000001,0.0374445,1594.0,9.143064599999999,12232.1372855,13.293,0.0,0.037000000000000005,0.02,0.124,0.061,0.002,0.7490000000000001,0.48700000000000004,0.003,0.003,0.0005,0.787,0.569,0.028999999999999998,4.0,60.2,0.5,9.9,0.09,2.6,23.5,4.7,58.7,0.4,12.3,0.11,2.7,22.1
22.0,45.05,24.3666667,45.05,3.6128892999999995,0.36122600000000005,0.108852,0.1876165,0.142298,0.0388588,1522.0,7.989876299999999,14006.019151800001,11.663,0.0,0.040999999999999995,0.02,0.139,0.292,0.002,0.621,0.441,0.003,0.003,0.0005,0.784,0.556,0.036000000000000004,4.3,52.3,0.5,9.1,0.16,2.5,20.6,4.4,52.2,1.0,7.8,0.15,2.5,21.2
22.0,48.3666667,17.3666667,48.3666667,2.5516083,0.341562,0.071064,0.1229315,0.107518,0.0387151,1557.0,9.7550398,12986.9481766,15.645999999999999,0.0,0.039,0.02,0.113,0.191,0.002,0.677,0.47100000000000003,0.003,0.003,0.0002,0.7829999999999999,0.5720000000000001,0.037000000000000005,4.5,60.0,0.9,9.8,0.08,2.6,23.1,4.9,53.6,0.5,4.3,0.08,2.5,21.4
27.0,46.7,25.3166667,46.7,3.5098038999999996,0.357108,0.10095599999999999,0.170324,0.132968,0.037849,1505.0,9.5506111,13802.764977,14.761,0.040999999999999995,0.047,0.02,0.132,0.265,0.002,0.636,0.449,0.003,0.003,0.0001,0.784,0.5579999999999999,0.036000000000000004,4.1,51.3,0.4,7.7,0.13,2.4,21.7,4.4,52.6,0.6,7.8,0.12,2.4,22.1
27.0,45.716666700000005,19.15,45.716666700000005,2.3472222,0.382336,0.10321199999999998,0.1896635,0.151982,0.0394654,1545.0,7.8577304,13560.3133159,11.887,0.043,0.039,0.02,0.153,0.295,0.001,0.621,0.42700000000000005,0.003,0.003,0.0004,0.7879999999999999,0.5720000000000001,0.036000000000000004,4.4,54.9,0.4,12.5,0.11,2.2,25.2,4.0,57.6,0.5,8.5,0.12,2.1,27.5
25.0,41.5166667,19.0,41.5166667,3.2509702000000003,0.32019200000000003,0.096444,0.1501185,0.098082,0.037964,1549.0,10.8297461,13935.789473700002,14.927,0.0,0.062,0.02,0.087,0.23399999999999999,0.002,0.6579999999999999,0.48100000000000004,0.003,0.003,0.0001,0.7879999999999999,0.5720000000000001,0.037000000000000005,3.7,60.0,0.2,7.1,0.08,2.7,22.5,3.7,57.5,0.5,8.5,0.15,2.1,27.4
